time_s,roll_deg,pitch_deg,yaw_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps
15.279316902160645,0.966,1.349,-166.42,-0.366,0.244,1.892
15.284306049346924,0.966,1.349,-166.421,-0.366,0.244,1.892
15.28929615020752,0.966,1.349,-166.423,-0.366,0.183,1.892
15.294410943984985,0.965,1.349,-166.425,-0.366,0.183,1.831
15.299312114715576,0.965,1.349,-166.426,-0.366,0.305,1.831
15.304306030273438,0.964,1.348,-166.428,-0.366,0.305,1.831
15.309277057647705,0.964,1.348,-166.429,-0.366,0.244,1.892
15.314316987991333,0.964,1.348,-166.431,-0.366,0.244,1.892
15.319343090057373,0.963,1.347,-166.432,-0.366,0.244,1.892
15.3243088722229,0.963,1.347,-166.433,-0.366,0.244,1.892
15.329303979873657,0.963,1.347,-166.435,-0.366,0.244,1.892
15.33434796333313,0.963,1.347,-166.436,-0.305,0.244,1.892
15.339291095733643,0.963,1.347,-166.437,-0.305,0.244,1.892
15.344279050827026,0.963,1.347,-166.439,-0.366,0.305,1.892
15.349457025527954,0.962,1.347,-166.44,-0.427,0.244,1.892
15.354285955429077,0.962,1.347,-166.441,-0.427,0.244,1.892
15.3592848777771,0.962,1.347,-166.442,-0.427,0.244,1.892
15.364280939102173,0.961,1.346,-166.443,-0.427,0.244,1.892
15.369290828704834,0.961,1.346,-166.445,-0.366,0.244,1.892
15.374294996261597,0.961,1.346,-166.446,-0.366,0.244,1.892
15.379262924194336,0.96,1.347,-166.447,-0.366,0.244,1.892
15.384264945983887,0.96,1.346,-166.448,-0.366,0.244,1.892
15.389296054840088,0.959,1.346,-166.449,-0.366,0.244,1.892
15.394268035888672,0.959,1.347,-166.45,-0.366,0.244,1.892
15.399259090423584,0.959,1.347,-166.451,-0.366,0.244,1.892
15.404263019561768,0.958,1.347,-166.453,-0.366,0.183,1.892
15.409289836883545,0.957,1.346,-166.454,-0.366,0.183,1.892
15.414271831512451,0.957,1.346,-166.454,-0.366,0.244,1.892
15.419268131256104,0.956,1.346,-166.455,-0.366,0.305,1.892
15.42425799369812,0.955,1.345,-166.455,-0.366,0.305,1.953
15.429268836975098,0.954,1.345,-166.455,-0.366,0.244,1.892
15.434291124343872,0.953,1.344,-166.456,-0.366,0.244,1.892
15.438570976257324,0.952,1.344,-166.456,-0.427,0.244,1.892
15.444250106811523,0.951,1.343,-166.456,-0.427,0.244,1.892
15.448539972305298,0.95,1.343,-166.457,-0.427,0.244,1.892
15.453593015670776,0.949,1.342,-166.457,-0.427,0.244,1.831
15.45857310295105,0.949,1.342,-166.457,-0.366,0.244,1.892
15.46454119682312,0.948,1.341,-166.458,-0.305,0.305,1.892
15.468549013137817,0.947,1.341,-166.458,-0.183,0.244,1.892
15.47356104850769,0.947,1.341,-166.458,-0.305,0.244,1.831
15.478710889816284,0.945,1.34,-166.459,-0.427,0.244,1.831
15.483654022216797,0.943,1.34,-166.46,-0.549,0.244,1.831
15.488631963729858,0.941,1.34,-166.46,-0.549,0.122,1.831
15.493608236312866,0.94,1.34,-166.461,-0.488,0.183,1.892
15.498555183410645,0.939,1.34,-166.461,-0.366,0.244,1.892
15.50356388092041,0.939,1.34,-166.461,-0.305,0.244,1.892
15.508566856384277,0.939,1.34,-166.461,-0.305,0.183,1.892
15.51355791091919,0.938,1.34,-166.462,-0.305,0.244,1.892
15.518484830856323,0.938,1.34,-166.462,-0.366,0.305,1.892
15.523576021194458,0.936,1.34,-166.462,-0.549,0.305,1.892
15.528520822525024,0.934,1.339,-166.463,-0.488,0.183,1.892
15.533495903015137,0.933,1.34,-166.463,-0.427,0.183,1.953
15.538472175598145,0.933,1.34,-166.463,-0.366,0.183,1.831
15.543560028076172,0.933,1.34,-166.464,-0.305,0.305,1.831
15.548534870147705,0.932,1.34,-166.465,-0.305,0.244,1.831
15.55350399017334,0.932,1.339,-166.465,-0.305,0.244,1.831
15.558527946472168,0.932,1.339,-166.466,-0.305,0.244,1.892
15.563544034957886,0.931,1.339,-166.466,-0.427,0.366,1.831
15.568487167358398,0.93,1.338,-166.467,-0.427,0.366,1.831
15.574317932128906,0.929,1.338,-166.467,-0.427,0.183,1.831
15.578521013259888,0.928,1.339,-166.468,-0.427,0.183,1.892
15.583508014678955,0.928,1.339,-166.468,-0.366,0.244,1.953
15.588592052459717,0.927,1.338,-166.468,-0.366,0.305,1.892
15.593477010726929,0.926,1.338,-166.468,-0.366,0.244,1.892
15.598526954650879,0.925,1.337,-166.469,-0.366,0.183,1.892
15.60349988937378,0.925,1.337,-166.469,-0.366,0.183,1.892
15.608561992645264,0.925,1.338,-166.469,-0.305,0.183,1.892
15.613549947738647,0.923,1.337,-166.468,-0.305,0.244,1.892
15.618558883666992,0.921,1.336,-166.466,-0.366,0.183,1.892
15.62350606918335,0.919,1.336,-166.463,-0.366,0.122,1.892
15.62850308418274,0.916,1.336,-166.46,-0.366,0.244,1.831
15.63351321220398,0.913,1.335,-166.457,-0.427,0.366,1.831
15.63850212097168,0.91,1.334,-166.453,-0.427,0.305,1.831
15.643480062484741,0.907,1.334,-166.45,-0.366,0.122,1.831
15.648468017578125,0.905,1.334,-166.447,-0.366,0.122,1.892
15.65350604057312,0.902,1.334,-166.443,-0.366,0.183,1.892
15.658581018447876,0.899,1.333,-166.44,-0.427,0.366,1.892
15.663481950759888,0.896,1.332,-166.437,-0.427,0.183,1.892
15.668532848358154,0.894,1.332,-166.434,-0.427,0.122,1.892
15.673474073410034,0.891,1.332,-166.431,-0.427,0.305,1.892
15.678483963012695,0.889,1.331,-166.428,-0.366,0.305,1.892
15.683504104614258,0.887,1.331,-166.425,-0.305,0.305,1.892
15.689346075057983,0.886,1.33,-166.422,-0.305,0.183,1.892
15.693495988845825,0.883,1.33,-166.419,-0.427,0.183,1.892
15.698490142822266,0.88,1.329,-166.417,-0.488,0.183,1.892
15.703479051589966,0.877,1.327,-166.414,-0.488,0.305,1.892
15.708476066589355,0.875,1.326,-166.411,-0.427,0.305,1.892
15.713485956192017,0.873,1.326,-166.409,-0.305,0.183,1.892
15.718488931655884,0.871,1.327,-166.406,-0.305,0.244,1.953
15.723520040512085,0.87,1.327,-166.403,-0.244,0.244,1.953
15.728485107421875,0.868,1.326,-166.402,-0.366,0.183,1.77
15.733448028564453,0.866,1.325,-166.4,-0.549,0.183,1.831
15.738481998443604,0.863,1.325,-166.398,-0.732,0.183,1.831
15.743478059768677,0.86,1.324,-166.396,-0.671,0.183,1.831
15.748467922210693,0.859,1.323,-166.394,-0.366,0.244,1.892
15.75344705581665,0.858,1.323,-166.391,-0.122,0.183,1.953
15.758435010910034,0.859,1.323,-166.389,0.061,0.244,1.892
15.763452053070068,0.858,1.323,-166.387,-0.122,0.244,1.892
15.768435955047607,0.856,1.323,-166.385,-0.366,0.183,1.892
15.773515939712524,0.853,1.323,-166.384,-0.61,0.183,1.77
15.778480052947998,0.85,1.323,-166.383,-0.732,0.183,1.709
15.783481121063232,0.848,1.323,-166.381,-0.732,0.244,1.77
15.788498163223267,0.846,1.323,-166.38,-0.549,0.244,1.77
15.793497085571289,0.846,1.323,-166.378,-0.305,0.244,1.953
15.798463821411133,0.848,1.322,-166.376,-0.061,0.366,1.953
15.80439305305481,0.848,1.322,-166.374,-0.061,0.366,1.953
15.808456897735596,0.848,1.321,-166.372,-0.244,0.305,1.953
15.81347393989563,0.846,1.321,-166.369,-0.488,0.183,1.831
15.818451166152954,0.842,1.32,-166.365,-0.793,0.183,1.831
15.823456048965454,0.838,1.319,-166.362,-0.793,0.183,1.77
15.82858419418335,0.835,1.317,-166.358,-0.671,0.366,1.77
15.833477973937988,0.833,1.317,-166.354,-0.366,0.305,1.892
15.838479995727539,0.833,1.316,-166.35,-0.061,0.244,1.892
15.843411922454834,0.833,1.315,-166.346,-0.061,0.244,1.953
15.84842586517334,0.832,1.315,-166.342,-0.061,0.244,1.953
15.853456020355225,0.829,1.315,-166.338,-0.305,0.244,1.953
15.858412981033325,0.826,1.315,-166.335,-0.549,0.183,1.831
15.863467931747437,0.823,1.315,-166.332,-0.732,0.183,1.77
15.868459939956665,0.819,1.315,-166.329,-0.671,0.244,1.77
15.873483896255493,0.818,1.315,-166.326,-0.427,0.244,1.892
15.87845492362976,0.819,1.314,-166.323,-0.183,0.244,1.831
15.883408069610596,0.819,1.314,-166.319,-0.0,0.183,1.892
15.888402223587036,0.819,1.314,-166.316,-0.0,0.244,1.892
15.89338994026184,0.818,1.314,-166.313,-0.183,0.244,1.892
15.898419857025146,0.816,1.314,-166.31,-0.427,0.244,1.831
15.90342903137207,0.813,1.314,-166.307,-0.671,0.244,1.831
15.908411979675293,0.811,1.314,-166.304,-0.671,0.183,1.831
15.91339111328125,0.809,1.313,-166.302,-0.61,0.183,1.831
15.91847014427185,0.808,1.313,-166.298,-0.366,0.244,1.892
15.923391819000244,0.809,1.312,-166.295,-0.183,0.244,1.892
15.928402185440063,0.809,1.311,-166.292,-0.122,0.244,1.892
15.933420896530151,0.81,1.311,-166.289,-0.122,0.183,1.892
15.938414096832275,0.81,1.311,-166.286,-0.183,0.244,1.892
15.943400144577026,0.808,1.311,-166.283,-0.366,0.244,1.77
15.94842791557312,0.807,1.31,-166.281,-0.549,0.244,1.77
15.953409910202026,0.805,1.31,-166.278,-0.61,0.122,1.77
15.958422899246216,0.803,1.31,-166.276,-0.61,0.122,1.77
15.96339201927185,0.802,1.309,-166.273,-0.488,0.244,1.892
15.968365907669067,0.802,1.309,-166.271,-0.305,0.244,1.892
15.973417043685913,0.802,1.309,-166.268,-0.183,0.244,1.892
15.978532075881958,0.802,1.309,-166.265,-0.183,0.183,1.892
15.983383893966675,0.801,1.309,-166.263,-0.305,0.183,1.831
15.988404989242554,0.8,1.309,-166.26,-0.427,0.244,1.831
15.993381977081299,0.798,1.308,-166.258,-0.61,0.244,1.831
15.998372077941895,0.795,1.308,-166.256,-0.61,0.244,1.831
16.003345012664795,0.794,1.308,-166.253,-0.488,0.244,1.831
16.008378982543945,0.794,1.308,-166.251,-0.366,0.183,1.831
16.013370037078857,0.795,1.307,-166.249,-0.244,0.305,1.892
16.01833701133728,0.796,1.307,-166.245,-0.183,0.305,1.892
16.023365020751953,0.795,1.306,-166.242,-0.183,0.244,1.892
16.029309034347534,0.794,1.306,-166.238,-0.366,0.244,1.953
16.03335690498352,0.792,1.305,-166.234,-0.427,0.244,1.892
16.03834104537964,0.79,1.305,-166.231,-0.549,0.244,1.831
16.043349027633667,0.788,1.305,-166.228,-0.549,0.244,1.831
16.048364877700806,0.786,1.305,-166.225,-0.488,0.183,1.831
16.05336904525757,0.785,1.305,-166.222,-0.305,0.244,1.892
16.05836009979248,0.785,1.305,-166.219,-0.183,0.244,1.892
16.06339716911316,0.785,1.304,-166.216,-0.183,0.244,1.831
16.068358182907104,0.784,1.304,-166.213,-0.244,0.244,1.831
16.07334017753601,0.783,1.304,-166.21,-0.427,0.244,1.892
16.078397035598755,0.781,1.303,-166.207,-0.427,0.244,1.892
16.0833740234375,0.78,1.304,-166.204,-0.488,0.183,1.831
16.088407039642334,0.778,1.304,-166.202,-0.488,0.183,1.831
16.09336495399475,0.777,1.304,-166.199,-0.427,0.183,1.892
16.098396062850952,0.775,1.304,-166.197,-0.427,0.183,1.831
16.10336709022522,0.774,1.303,-166.194,-0.305,0.244,1.892
16.10836386680603,0.773,1.302,-166.191,-0.244,0.244,1.892
16.113395929336548,0.773,1.302,-166.189,-0.244,0.244,1.892
16.11839509010315,0.772,1.302,-166.186,-0.305,0.244,1.892
16.12335991859436,0.771,1.301,-166.184,-0.427,0.244,1.892
16.128338098526,0.769,1.301,-166.181,-0.549,0.244,1.831
16.133378982543945,0.767,1.3,-166.179,-0.61,0.244,1.831
16.138365030288696,0.766,1.3,-166.177,-0.488,0.244,1.892
16.14438486099243,0.766,1.3,-166.175,-0.366,0.244,1.892
16.14835023880005,0.766,1.3,-166.172,-0.244,0.244,1.953
16.15339994430542,0.766,1.3,-166.17,-0.244,0.244,1.953
16.158392906188965,0.766,1.3,-166.167,-0.244,0.244,1.892
16.163408994674683,0.765,1.299,-166.165,-0.427,0.244,1.892
16.168389081954956,0.763,1.299,-166.163,-0.488,0.244,1.892
16.17337203025818,0.762,1.298,-166.161,-0.549,0.244,1.831
16.17835783958435,0.761,1.298,-166.16,-0.549,0.244,1.77
16.183358192443848,0.76,1.298,-166.158,-0.427,0.244,1.953
16.188359022140503,0.76,1.297,-166.156,-0.305,0.244,1.892
16.193354845046997,0.76,1.296,-166.153,-0.244,0.305,1.953
16.19835591316223,0.761,1.296,-166.151,-0.244,0.305,1.953
16.20337700843811,0.761,1.295,-166.149,-0.305,0.244,1.892
16.208371877670288,0.761,1.295,-166.147,-0.366,0.183,1.892
16.213349103927612,0.76,1.295,-166.146,-0.488,0.183,1.892
16.218330144882202,0.76,1.295,-166.144,-0.488,0.244,1.892
16.223336219787598,0.759,1.295,-166.142,-0.427,0.244,1.892
16.228323936462402,0.759,1.295,-166.14,-0.366,0.244,1.892
16.23331594467163,0.76,1.295,-166.139,-0.244,0.244,1.892
16.238343000411987,0.761,1.296,-166.137,-0.244,0.244,1.892
16.243358850479126,0.761,1.295,-166.136,-0.305,0.244,1.892
16.248326063156128,0.761,1.295,-166.135,-0.366,0.244,1.892
16.253363847732544,0.76,1.295,-166.133,-0.549,0.244,1.892
16.25839400291443,0.759,1.295,-166.132,-0.549,0.244,1.892
16.263368129730225,0.759,1.295,-166.131,-0.427,0.244,1.892
16.268361806869507,0.759,1.295,-166.129,-0.244,0.305,1.892
16.273377895355225,0.76,1.296,-166.128,-0.244,0.122,1.892
16.278352975845337,0.76,1.296,-166.127,-0.305,0.183,1.892
16.283329963684082,0.759,1.296,-166.126,-0.488,0.183,1.892
16.288331031799316,0.759,1.295,-166.125,-0.549,0.244,1.892
16.293334007263184,0.758,1.295,-166.123,-0.549,0.244,1.892
16.298310041427612,0.758,1.295,-166.122,-0.366,0.244,1.892
16.30331516265869,0.759,1.296,-166.121,-0.122,0.244,1.892
16.30834698677063,0.76,1.297,-166.12,-0.122,0.244,1.892
16.31332015991211,0.761,1.297,-166.119,-0.183,0.244,1.892
16.318310022354126,0.76,1.297,-166.118,-0.488,0.244,1.831
16.323315143585205,0.759,1.297,-166.117,-0.671,0.183,1.831
16.328334093093872,0.758,1.297,-166.117,-0.671,0.244,1.77
16.333317041397095,0.757,1.297,-166.117,-0.488,0.244,1.77
16.338315963745117,0.758,1.297,-166.116,-0.305,0.244,1.831
16.34330415725708,0.759,1.297,-166.115,-0.122,0.244,1.831
16.348342895507812,0.761,1.298,-166.114,-0.0,0.244,1.953
16.353317975997925,0.763,1.299,-166.113,-0.061,0.244,1.953
16.358309984207153,0.763,1.299,-166.112,-0.244,0.244,1.892
16.363322019577026,0.762,1.299,-166.111,-0.61,0.244,1.77
16.368340015411377,0.76,1.299,-166.111,-0.793,0.183,1.831
16.373468160629272,0.76,1.299,-166.11,-0.671,0.183,1.831
16.37833595275879,0.761,1.299,-166.109,-0.427,0.183,1.831
16.3833110332489,0.764,1.299,-166.108,-0.122,0.244,1.892
16.388288974761963,0.767,1.3,-166.107,-0.0,0.244,1.953
16.3932888507843,0.77,1.3,-166.106,-0.0,0.183,1.953
16.398300170898438,0.77,1.3,-166.105,-0.305,0.183,1.892
16.403308868408203,0.769,1.3,-166.105,-0.61,0.244,1.77
16.408307790756226,0.767,1.3,-166.104,-0.854,0.244,1.77
16.413311004638672,0.765,1.3,-166.104,-0.732,0.244,1.77
16.418319940567017,0.766,1.3,-166.103,-0.427,0.183,1.831
16.4233078956604,0.768,1.3,-166.102,-0.122,0.244,1.892
16.42828679084778,0.771,1.3,-166.102,-0.0,0.366,1.892
16.433326959609985,0.772,1.299,-166.1,-0.122,0.305,1.953
16.438306093215942,0.772,1.299,-166.099,-0.366,0.244,1.953
16.443303108215332,0.771,1.298,-166.098,-0.61,0.244,1.831
16.448301076889038,0.77,1.298,-166.098,-0.732,0.244,1.77
16.453307151794434,0.769,1.299,-166.098,-0.671,0.244,1.77
16.458356857299805,0.769,1.299,-166.097,-0.427,0.244,1.831
16.46329402923584,0.771,1.299,-166.096,-0.183,0.183,2.014
16.468302011489868,0.773,1.299,-166.094,-0.061,0.244,1.953
16.473310232162476,0.775,1.299,-166.094,-0.122,0.305,1.892
16.478299140930176,0.775,1.299,-166.093,-0.366,0.244,1.892
16.484286069869995,0.773,1.299,-166.092,-0.61,0.183,1.892
16.4883029460907,0.772,1.3,-166.091,-0.732,0.183,1.831
16.49328923225403,0.772,1.3,-166.091,-0.671,0.183,1.831
16.498290061950684,0.772,1.3,-166.09,-0.488,0.244,1.831
16.50329303741455,0.773,1.3,-166.089,-0.244,0.244,1.953
16.50828194618225,0.774,1.301,-166.088,-0.122,0.244,1.953
16.513293981552124,0.775,1.301,-166.087,-0.122,0.244,1.892
16.51826810836792,0.776,1.301,-166.086,-0.305,0.244,1.892
16.523277044296265,0.775,1.301,-166.086,-0.549,0.244,1.831
16.528297901153564,0.773,1.301,-166.085,-0.732,0.244,1.831
16.533297061920166,0.773,1.302,-166.085,-0.732,0.183,1.831
16.538285970687866,0.773,1.302,-166.084,-0.488,0.183,1.892
16.54332995414734,0.774,1.302,-166.083,-0.244,0.244,1.892
16.54830002784729,0.776,1.302,-166.083,-0.183,0.244,1.892
16.55325722694397,0.777,1.303,-166.082,-0.183,0.244,1.892
16.558295011520386,0.778,1.303,-166.081,-0.305,0.244,1.892
16.563302040100098,0.778,1.303,-166.08,-0.427,0.183,1.892
16.568279027938843,0.777,1.304,-166.08,-0.549,0.244,1.892
16.57326602935791,0.777,1.304,-166.079,-0.549,0.244,1.831
16.578285932540894,0.776,1.305,-166.079,-0.549,0.244,1.831
16.583269119262695,0.776,1.305,-166.078,-0.488,0.244,1.831
16.588266849517822,0.777,1.305,-166.078,-0.244,0.244,1.892
16.593267917633057,0.777,1.305,-166.077,-0.122,0.244,1.892
16.598379850387573,0.777,1.305,-166.076,-0.122,0.305,1.892
16.60256814956665,0.778,1.306,-166.075,-0.244,0.183,1.892
16.6075382232666,0.777,1.307,-166.075,-0.549,0.183,1.892
16.61257004737854,0.775,1.308,-166.075,-0.793,0.183,1.831
16.617555141448975,0.774,1.308,-166.076,-0.854,0.122,1.831
16.62258505821228,0.774,1.308,-166.076,-0.854,0.122,1.831
16.627612113952637,0.775,1.308,-166.077,-0.61,0.183,1.831
16.632667064666748,0.78,1.308,-166.077,-0.122,0.244,1.953
16.637640237808228,0.783,1.307,-166.077,0.061,0.244,2.014
16.642536163330078,0.787,1.307,-166.076,0.122,0.305,2.014
16.64753293991089,0.788,1.308,-166.076,-0.061,0.183,1.953
16.652511835098267,0.788,1.309,-166.076,-0.427,0.122,1.892
16.65752100944519,0.786,1.31,-166.077,-0.854,0.122,1.77
16.662557125091553,0.784,1.311,-166.078,-1.038,0.122,1.77
16.667695999145508,0.783,1.311,-166.079,-0.977,0.122,1.77
16.672572135925293,0.784,1.31,-166.08,-0.732,0.183,1.77
16.67758297920227,0.787,1.31,-166.08,-0.183,0.244,1.831
16.6825749874115,0.791,1.309,-166.08,0.183,0.305,2.014
16.6875581741333,0.795,1.309,-166.079,0.244,0.305,2.014
16.692527055740356,0.797,1.309,-166.079,-0.0,0.305,1.953
16.69763708114624,0.797,1.308,-166.079,-0.427,0.244,1.892
16.70265007019043,0.794,1.309,-166.08,-0.916,0.183,1.709
16.707563877105713,0.791,1.309,-166.08,-1.16,0.183,1.77
16.71337890625,0.79,1.309,-166.081,-0.916,0.244,1.77
16.718619108200073,0.792,1.31,-166.081,-0.427,0.244,1.953
16.722427129745483,0.796,1.31,-166.081,-0.0,0.244,1.953
16.727468967437744,0.801,1.31,-166.08,0.244,0.244,2.014
16.732434034347534,0.805,1.311,-166.08,0.122,0.244,1.953
16.737453937530518,0.806,1.31,-166.079,-0.305,0.244,1.953
16.74247694015503,0.804,1.311,-166.08,-0.793,0.183,1.709
16.747430086135864,0.802,1.311,-166.081,-1.038,0.183,1.709
16.75249409675598,0.8,1.311,-166.082,-1.038,0.183,1.831
16.757515907287598,0.802,1.31,-166.082,-0.671,0.183,1.831
16.76249098777771,0.805,1.309,-166.082,-0.244,0.244,1.831
16.767454147338867,0.809,1.309,-166.082,0.061,0.244,1.953
16.772459983825684,0.813,1.309,-166.081,0.305,0.366,1.953
16.77745294570923,0.815,1.31,-166.081,0.244,0.366,2.014
16.78248381614685,0.815,1.311,-166.08,-0.061,0.183,1.892
16.787482976913452,0.812,1.313,-166.081,-0.732,0.122,1.77
16.792490005493164,0.808,1.313,-166.081,-1.282,0.122,1.77
16.797465085983276,0.804,1.313,-166.082,-1.526,0.122,1.709
16.80245804786682,0.804,1.312,-166.083,-1.099,0.183,1.77
16.807466983795166,0.808,1.311,-166.084,-0.305,0.305,1.953
16.81245708465576,0.817,1.311,-166.086,0.549,0.427,2.075
16.817449808120728,0.825,1.312,-166.086,1.038,0.366,2.258
16.822437047958374,0.832,1.313,-166.089,0.732,0.244,2.136
16.82841420173645,0.832,1.315,-166.092,-0.183,0.122,1.892
16.83246612548828,0.829,1.316,-166.097,-1.099,0.122,1.648
16.837499141693115,0.823,1.317,-166.102,-1.892,0.122,1.587
16.842502117156982,0.819,1.317,-166.107,-1.892,0.061,1.587
16.84754490852356,0.82,1.317,-166.111,-1.16,0.244,1.77
16.8524751663208,0.827,1.317,-166.114,-0.0,0.366,2.014
16.857455015182495,0.838,1.317,-166.116,0.916,0.366,2.136
16.862489938735962,0.848,1.318,-166.118,1.16,0.366,2.197
16.867464065551758,0.853,1.32,-166.12,0.671,0.183,2.075
16.87248992919922,0.852,1.321,-166.123,-0.427,0.183,1.892
16.877477169036865,0.845,1.322,-166.127,-1.587,0.122,1.648
16.88247013092041,0.839,1.322,-166.132,-2.197,0.061,1.526
16.88745403289795,0.836,1.321,-166.137,-1.831,0.122,1.526
16.892444133758545,0.841,1.319,-166.14,-0.671,0.305,1.77
16.897488117218018,0.853,1.317,-166.143,0.732,0.488,2.014
16.90242290496826,0.866,1.316,-166.143,1.648,0.488,2.258
16.907416105270386,0.878,1.317,-166.146,1.587,0.488,2.197
16.912503957748413,0.882,1.319,-166.149,0.671,0.244,2.136
16.91747808456421,0.878,1.321,-166.154,-0.732,0.061,1.831
16.92244815826416,0.87,1.322,-166.16,-2.014,0.061,1.587
16.9274480342865,0.862,1.323,-166.166,-2.441,0.061,1.526
16.9324688911438,0.861,1.324,-166.173,-1.892,0.061,1.465
16.93744707107544,0.867,1.324,-166.177,-0.549,0.183,1.892
16.943411111831665,0.879,1.325,-166.181,0.671,0.244,2.136
16.947569131851196,0.892,1.324,-166.183,1.404,0.427,2.258
16.95243000984192,0.903,1.324,-166.186,1.16,0.427,2.136
16.95743203163147,0.905,1.324,-166.189,0.183,0.305,2.014
16.962400913238525,0.903,1.325,-166.193,-0.854,0.122,1.77
16.967421054840088,0.896,1.327,-166.199,-1.648,-0.0,1.587
16.972475051879883,0.891,1.327,-166.204,-1.77,0.183,1.587
16.977426052093506,0.89,1.325,-166.209,-1.282,0.244,1.709
16.982404947280884,0.895,1.324,-166.212,-0.366,0.305,1.892
16.987417936325073,0.904,1.324,-166.215,0.549,0.305,2.075
16.99239206314087,0.912,1.324,-166.218,0.916,0.366,2.075
16.997365951538086,0.919,1.323,-166.22,0.793,0.427,2.075
17.002427101135254,0.921,1.323,-166.223,0.061,0.366,2.014
17.007441997528076,0.917,1.324,-166.227,-0.854,0.183,1.77
17.0123770236969,0.912,1.324,-166.231,-1.526,0.122,1.709
17.017387866973877,0.907,1.325,-166.235,-1.526,0.122,1.709
17.022391080856323,0.907,1.325,-166.239,-0.977,0.183,1.709
17.02741289138794,0.912,1.325,-166.242,-0.183,0.366,1.953
17.03238797187805,0.919,1.325,-166.244,0.427,0.305,2.075
17.03743600845337,0.925,1.324,-166.246,0.61,0.305,2.075
17.042392015457153,0.929,1.324,-166.248,0.366,0.305,2.075
17.047378063201904,0.928,1.325,-166.251,-0.244,0.305,1.892
17.052382946014404,0.924,1.326,-166.254,-0.854,0.244,1.77
17.057438135147095,0.92,1.327,-166.257,-1.16,0.122,1.77
17.062422037124634,0.917,1.328,-166.261,-1.16,0.122,1.709
17.067400217056274,0.918,1.328,-166.264,-0.732,0.183,1.77
17.07240891456604,0.922,1.328,-166.267,-0.183,0.305,1.892
17.077389001846313,0.927,1.328,-166.269,0.122,0.305,2.014
17.082409858703613,0.932,1.328,-166.271,0.305,0.305,2.075
17.087396144866943,0.936,1.328,-166.273,0.244,0.305,1.953
17.092403888702393,0.938,1.328,-166.276,-0.244,0.305,1.831
17.0973858833313,0.937,1.328,-166.279,-0.61,0.244,1.77
17.102385997772217,0.935,1.329,-166.281,-0.916,0.183,1.77
17.10739803314209,0.934,1.33,-166.286,-0.916,0.183,1.77
17.112416982650757,0.936,1.331,-166.292,-0.671,0.122,1.77
17.11739206314087,0.939,1.331,-166.297,-0.366,0.244,1.892
17.122395038604736,0.945,1.332,-166.303,-0.122,0.244,1.892
17.127415895462036,0.951,1.332,-166.309,-0.061,0.305,1.953
17.132383823394775,0.955,1.333,-166.314,-0.061,0.305,1.953
17.13737416267395,0.958,1.334,-166.32,-0.183,0.305,1.892
17.142366886138916,0.96,1.335,-166.326,-0.366,0.244,1.831
17.14738702774048,0.961,1.336,-166.332,-0.549,0.244,1.831
17.15237593650818,0.962,1.337,-166.338,-0.793,0.183,1.831
17.157413005828857,0.963,1.337,-166.344,-0.732,0.183,1.831
17.162429094314575,0.965,1.338,-166.349,-0.488,0.183,1.892
17.16743493080139,0.969,1.338,-166.354,-0.244,0.244,1.892
17.172508001327515,0.972,1.338,-166.359,-0.0,0.244,1.953
17.177401065826416,0.976,1.339,-166.364,-0.0,0.244,1.892
17.182414054870605,0.979,1.34,-166.369,-0.183,0.183,1.892
17.18743586540222,0.98,1.34,-166.373,-0.488,0.183,1.892
17.19248104095459,0.98,1.34,-166.379,-0.732,0.183,1.77
17.197398900985718,0.98,1.341,-166.384,-0.854,0.183,1.77
17.202411890029907,0.98,1.342,-166.389,-0.671,0.183,1.831
17.207396030426025,0.983,1.342,-166.394,-0.305,0.183,1.831
17.212412118911743,0.988,1.342,-166.399,-0.0,0.305,1.892
17.217422008514404,0.992,1.342,-166.404,-0.0,0.366,1.953
17.222406148910522,0.995,1.342,-166.409,-0.061,0.305,1.892
17.227396965026855,0.996,1.342,-166.414,-0.305,0.244,1.831
17.232376098632812,0.996,1.342,-166.42,-0.61,0.244,1.77
17.237373113632202,0.996,1.343,-166.425,-0.793,0.244,1.831
17.24241614341736,0.996,1.343,-166.43,-0.793,0.244,1.77
17.247429132461548,0.997,1.343,-166.435,-0.61,0.244,1.77
17.252415895462036,1.0,1.343,-166.44,-0.366,0.183,1.892
17.257380962371826,1.004,1.342,-166.444,-0.122,0.183,1.953
17.262381076812744,1.008,1.342,-166.448,-0.0,0.305,1.953
17.26739192008972,1.011,1.343,-166.452,-0.061,0.305,1.953
17.272381067276,1.012,1.344,-166.456,-0.183,0.183,1.953
17.27739405632019,1.013,1.345,-166.46,-0.366,0.183,1.953
17.283297061920166,1.012,1.346,-166.464,-0.61,0.183,1.831
17.287482976913452,1.012,1.346,-166.469,-0.61,0.244,1.77
17.292436838150024,1.012,1.347,-166.473,-0.61,0.122,1.831
17.2973952293396,1.014,1.347,-166.477,-0.488,0.183,1.892
17.302479028701782,1.015,1.347,-166.481,-0.305,0.244,1.892
17.307537078857422,1.017,1.346,-166.484,-0.183,0.305,1.953
17.312383890151978,1.019,1.346,-166.487,-0.183,0.305,1.953
17.3173930644989,1.02,1.346,-166.491,-0.244,0.183,1.953
17.322397232055664,1.02,1.346,-166.494,-0.427,0.183,1.892
17.327393054962158,1.019,1.346,-166.498,-0.488,0.244,1.892
